Customer ID,Name,Gender,Age,Income (USD),Income Stability,Profession,Loan Amount Request (USD),Dependents,Property ID,Location,Property Price,Loan Sanction Amount (USD)
C-46661,Angelyn Spicher,F,52,3044.45,Low,Working,37436.87,2,201,Urban,62179.08,0
C-49754,Yolonda Murry,F,34,1646.5,Low,Working,37313.3,3,59,Semi-Urban,62092.14,0
C-46544,Sharita Hartzler,M,18,3332.89,Low,Working,110968.35,3,763,Rural,193955.28,0
C-49926,Albertha Loos,F,39,1536.56,Low,State servant,89357.29,3,977,Semi-Urban,134058.25,0
C-37261,Leeanne Rio,M,22,1559.11,Low,Commercial associate,95214.48,2,725,Semi-Urban,162807.1,0
C-3258,Sherie Rakow,F,58,1603.04,Low,Working,20553.11,0,524,Semi-Urban,25796.57,0
C-45565,Lida Brayman,M,44,1229.42,Low,Commercial associate,96522.75,3,197,Rural,170101.93,0
C-45022,Leanne Hornberger,F,55,2160.38,Low,Working,91911.79,1,632,Semi-Urban,142304.38,0
C-42032,Luisa Vidrio,M,65,1343.21,High,Pensioner,242106.2,2,999,Urban,376156.86,0
C-19601,Lawerence Buzbee,F,46,1363.8,Low,Working,28220.77,1,156,Semi-Urban,44383.24,0
C-42407,Alanna Veliz,M,18,3808.73,Low,Working,50829.91,2,418,Semi-Urban,96215.39,0
C-40756,Riley Mcguire,M,47,1676.55,Low,Commercial associate,45999.08,2,487,Urban,83610.11,0
C-42241,Scottie Bemis,M,61,2478.79,Low,Working,150169.74,1,490,Semi-Urban,218237.42,0
C-41935,Mariana Nalls,F,18,2830.89,Low,Working,34325.32,1,996,Semi-Urban,58161.66,0
C-49424,Sidney Whistler,M,37,3705.42,Low,Commercial associate,183750.94,2,740,Semi-Urban,240880.01,0
C-42391,Lolita Wiltshire,M,59,2049.37,Low,Commercial associate,156673.46,2,669,Semi-Urban,203856.46,0
C-48662,Anisha Prigge,M,60,1339.1,Low,Working,86243.27,2,374,Semi-Urban,95171.97,0
C-42914,Ivory Zamarripa,M,40,2570.02,Low,Working,86786.38,3,314,Semi-Urban,158505.02,0
C-45874,Jacquelyne Kistner,M,18,2009.93,Low,Working,64917.71,2,150,Semi-Urban,96853.43,0
C-46208,Glenda Constable,F,63,1898.3,Low,Working,26956.15,1,564,Semi-Urban,46206.19,0
C-49460,Aleta Ratliff,M,54,995.06,Low,Commercial associate,141393.5,2,579,Semi-Urban,263029.49,0
C-44749,Elke Goetsch,F,43,3543.4,Low,Working,109697.37,2,51,Semi-Urban,171840.59,0
C-5154,Nova Majewski,M,63,1981.4,Low,Working,51339.57,1,591,Semi-Urban,72142.09,0
C-42514,Kristeen Neilsen,M,19,1341.21,Low,Working,49716.96,4,443,Semi-Urban,84536.84,0
C-14830,Annika Kibby,F,57,2331.94,Low,Working,97854.74,2,891,Rural,182438.85,0
C-44033,Jacklyn Bhakta,F,49,1754.75,Low,Commercial associate,125325.91,3,512,Semi-Urban,216819.61,0
C-31863,Raisa Rakestraw,M,18,3270.62,Low,Working,80845.98,2,983,Semi-Urban,147347.45,0
C-46460,Dwain Killam,F,21,1293.64,Low,Working,38292.21,1,661,Semi-Urban,45175.93,0
C-47251,Fumiko Wark,M,23,7285.95,Low,State servant,185288.86,4,868,Semi-Urban,315988.15,0
C-30224,Margareta Mcpherson,F,32,1083.36,Low,Working,48151.66,3,125,Rural,55814.27,0
C-45172,Leeanna Steffens,M,53,3458.14,Low,Working,95529.4,4,493,Semi-Urban,138363.94,0
C-43425,Meghann Homan,M,56,3948.7,Low,Working,85058.09,2,932,Semi-Urban,128868.72,0
C-44388,Beatriz Ravenscroft,F,19,1140.3,Low,Commercial associate,38774.24,2,23,Semi-Urban,49105.27,0
C-41955,Sigrid Freese,M,54,1536.76,Low,Working,84291.15,3,672,Semi-Urban,145998.9,0
C-43338,Sharri Yutzy,F,18,3163.86,Low,Commercial associate,77298.1,2,459,Urban,93840.38,0
C-47802,Leslie Threlkeld,F,52,2551.56,Low,Working,92489.03,3,226,Semi-Urban,131940.61,0
C-49026,Jenette Weisman,M,18,4042.02,Low,Commercial associate,97786.37,4,188,Urban,173569.1,0
C-49118,Carmina Leitner,F,18,1311.92,Low,Working,132743.83,2,889,Semi-Urban,209203.01,0
C-31143,Pennie Sheahan,F,18,3078.05,Low,Working,241574.19,4,370,Semi-Urban,405811.94,0
C-46559,Aleta Llewellyn,M,30,1656.44,Low,Commercial associate,31752.94,4,783,Rural,37283,0
C-41992,Masako Mcgowan,F,23,1256.3,Low,Working,37476.8,1,539,Semi-Urban,45843.28,0
C-46808,Angelyn Dresel,F,59,2083.08,Low,Working,109424.43,2,935,Semi-Urban,177727.41,0
C-48627,Milford Bjornson,F,27,1008.6,Low,Commercial associate,27734.26,2,197,Semi-Urban,35087.79,0
C-46372,Dorotha Fitting,F,22,6200.86,Low,State servant,196493.48,2,878,Semi-Urban,259646.28,0
C-19031,Shyla Zoller,M,48,1649.48,Low,Working,41514.07,2,776,Rural,68606.78,0
C-48023,Leeanna Kaspar,F,45,6340.15,Low,Commercial associate,91071.22,1,114,Semi-Urban,155746.49,0
C-48447,Evelyne Beers,M,31,2286.05,Low,Working,111219.99,2,29,Semi-Urban,183470.21,0
C-49741,Mechelle Okeefe,M,47,1905.6,Low,Working,28253.86,1,548,Semi-Urban,45139.78,0
C-7892,Odessa Bernhardt,M,52,4545.2,Low,Working,33194.27,4,791,Semi-Urban,51885.66,0
C-46495,Fabiola Boxx,M,34,5932.16,Low,State servant,202812.41,3,559,Semi-Urban,251814.48,0
C-48096,Miguelina Thetford,M,18,3077.07,Low,Working,68386.64,4,457,Semi-Urban,105223.19,0
C-46574,Hilde Lucian,M,38,3867,Low,Working,109092.27,1,644,Rural,121729.62,0
C-35940,Lien Patrick,F,39,2155.97,Low,Working,52751.28,4,153,Semi-Urban,76122.24,0
C-41568,Jennette Fitzhugh,F,36,1236.43,Low,Working,35547.19,3,39,Rural,62345.24,0
C-45111,Alyson Haddox,F,35,2785.05,Low,Working,81491.5,2,534,Rural,153444.66,0
C-48466,Fumiko Wrinkle,F,58,4178.92,Low,Working,140754.67,2,520,Semi-Urban,207730.6,0
C-13648,Fanny Bogart,M,61,2214.01,Low,Working,39815.9,0,580,Rural,73387,0
C-3209,Lee Krieg,M,32,3183.57,Low,Commercial associate,87244.78,2,816,Semi-Urban,140494.19,0
C-49469,Roslyn Work,M,60,1882.21,Low,Working,164214.05,2,464,Semi-Urban,269013.93,0
C-42198,Sheron Payer,M,65,1362.82,High,Pensioner,103350.68,1,102,Semi-Urban,195926.7,0
C-44047,Leeanne Stonecipher,M,48,2145.46,Low,Commercial associate,40879.02,2,65,Semi-Urban,73314.93,0
C-46185,Ines Weiler,M,26,1876.56,Low,Working,97259.95,3,256,Semi-Urban,170406.47,0
C-11909,Marietta Stern,F,45,2831.63,Low,Working,21144.65,2,24,Semi-Urban,35296.43,0
C-46969,Polly Kollar,M,43,3516.71,Low,Working,26953.71,1,861,Semi-Urban,33210.75,0
C-44135,Dean Linen,F,57,2346.16,Low,State servant,43645.37,1,318,Semi-Urban,76592.01,0
C-45960,Bridget Mcmunn,F,20,932.17,Low,Working,20003.02,4,646,Rural,36977.73,0
C-22724,Ivory Villela,M,62,1812.84,Low,Working,195110.83,0,280,Semi-Urban,298461.63,0
C-48018,Mariko Davies,M,59,3164.82,Low,Working,80455.07,2,443,Rural,127164.75,0
C-47949,Torri Atkins,F,18,3246.48,Low,Working,77581.65,2,757,Semi-Urban,147026.35,0
C-42277,Arletha Nalls,F,65,495.7,High,Pensioner,99474.65,2,295,Urban,142250.76,0
C-6630,Ned Ankrom,M,22,2545.16,Low,Working,80225.18,2,915,Semi-Urban,116123.32,0
C-638,Stella Weeks,M,63,3815.91,Low,Working,75262.37,1,513,Semi-Urban,129509.91,0
C-43095,Mechelle Lebron,M,59,1512.55,Low,Commercial associate,26035.46,1,594,Rural,29082.71,0
C-46816,Shona Goold,M,18,3041.07,Low,Working,24828.86,4,985,Semi-Urban,43208.45,0
C-48823,Lawerence Rosecrans,M,18,2161.67,Low,Working,36870.87,3,937,Semi-Urban,47249.06,0
C-45045,Bette Tell,M,49,1617.84,Low,Working,48140.32,3,200,Semi-Urban,58539.77,0
C-11298,Minerva Emmons,F,44,1764.57,Low,Commercial associate,63848.21,1,871,Semi-Urban,77044.95,0
C-43937,Cyrus Yokota,M,45,3433.58,Low,Working,212277.76,2,149,Urban,329241.88,0
C-49060,Sybil Rubalcaba,M,18,2808.04,Low,Working,139260.4,2,926,Semi-Urban,174544.57,0
C-20349,Francis Bartley,M,39,3183.56,Low,Working,19974.84,2,705,Semi-Urban,27842.47,0
C-31563,Jeanice Maher,F,55,2416.66,Low,Working,57992.79,3,368,Urban,98080.92,0
C-48778,Ming Gordillo,M,65,1287.81,High,Pensioner,141451.1,2,885,Semi-Urban,235139.05,0
C-49019,Torri Sturdivant,M,18,1650.08,Low,Commercial associate,21147.3,3,160,Semi-Urban,37950.38,0
C-44779,Luciano Osby,F,63,2148.2,High,Pensioner,33264.97,1,665,Urban,58455.26,0
C-39666,Mayra Puente,F,53,5266.45,Low,Commercial associate,75115.29,4,755,Semi-Urban,110583.05,0
C-9243,Afton Armistead,F,57,2609.61,Low,State servant,46005.94,2,190,Semi-Urban,61484.51,0
C-44601,Guadalupe Kirkham,F,28,4278.31,Low,Working,180316.76,3,552,Urban,279992.61,0
C-49782,Marvella Jelley,M,44,1294.09,Low,Commercial associate,149240.99,4,425,Semi-Urban,190642.16,0
C-39960,Georgette Berman,F,65,1793.94,High,Pensioner,44292.18,4,783,Semi-Urban,69684.41,0
C-49658,Wiley Dewar,M,35,2215.53,Low,Commercial associate,37911.5,3,619,Semi-Urban,54323.54,0
C-34301,Brinda Lablanc,M,19,3494.65,Low,Working,125854.51,2,10,Rural,150085.21,0
C-47275,Traci Achenbach,F,65,1597.21,High,Pensioner,38937.21,2,303,Rural,49034.47,0
C-4452,Arlen Cantor,M,18,2331.48,Low,Commercial associate,45873.84,3,835,Semi-Urban,59244.9,0
C-9486,Teri Neace,F,64,1526.99,Low,Working,80867.67,2,445,Semi-Urban,112936.47,0
C-41288,Kristen Emmons,F,18,3495.1,Low,Commercial associate,95921.44,2,427,Semi-Urban,158814,0
C-34028,Melonie Newhall,F,37,2640.99,Low,Working,43501.86,3,505,Rural,50698.11,0
C-17908,Ira Fausto,M,59,1840.68,Low,Working,80729.1,0,822,Semi-Urban,128647.2,0
C-46589,Vera Feehan,F,22,7809.01,Low,Commercial associate,89388.37,1,893,Urban,100994.24,0
C-20717,Hal Canup,M,54,1519.75,Low,Commercial associate,23485.87,2,437,Semi-Urban,30740.03,0
C-45825,Ha Heldt,M,32,2271.44,Low,Working,115413.55,4,198,Semi-Urban,131620.2,0
C-45031,Aletha Reynosa,M,21,1995.33,Low,Working,156820.59,2,70,Semi-Urban,216857.03,0
C-42110,Yukiko Escamilla,F,21,1108.01,Low,State servant,94511,5,653,Semi-Urban,125776.8,0
C-47072,Gay Britto,M,35,1629.77,Low,Working,78305.62,2,818,Semi-Urban,93074.05,0
C-5772,Kena Covert,F,43,5280.12,Low,Commercial associate,104275.29,2,655,Rural,144646.16,0
C-43822,Cedrick Godfrey,F,18,3043.53,Low,Commercial associate,67787.78,2,589,Semi-Urban,104114.93,0
C-45409,Darlena Peele,F,37,2149.7,Low,Working,228876.14,2,837,Semi-Urban,300682.26,0
C-41366,Jena Stillings,M,53,1816.93,Low,Working,78679.5,3,628,Semi-Urban,87315.03,0
C-41308,Merlyn Chmiel,F,45,1932.33,Low,Working,58957.08,2,958,Semi-Urban,75917.7,0
C-25999,William Hanline,F,53,3296.45,Low,Working,213552.71,3,105,Semi-Urban,289884.05,0
C-42478,Grady Glasgow,F,51,1004.46,Low,Working,66284.46,3,947,Semi-Urban,100961.77,0
C-43188,Yukiko Larose,F,45,2273.23,Low,State servant,144710.08,2,416,Semi-Urban,220076.07,0
C-49208,Tandra Proto,M,36,1049.12,Low,Working,63116.45,2,54,Rural,95821.78,0
C-47042,Rex Freese,M,26,2373.56,Low,Commercial associate,76580.45,1,664,Semi-Urban,123629.64,0
C-47009,Elke Spicher,M,52,3245.04,Low,Working,229565.67,1,247,Semi-Urban,298486.84,0
C-43183,Jena Muncy,F,18,2115.73,Low,State servant,167593.18,3,661,Semi-Urban,262152.48,0
C-43463,Frederick Hartson,M,18,1524,Low,Commercial associate,33347.78,1,548,Semi-Urban,53812.78,0
C-36877,Blossom Godfrey,F,63,1626.15,Low,Working,86138.66,1,491,Semi-Urban,151488.84,0
C-16635,Miguelina Meaders,F,35,3862.94,Low,Working,70902.81,4,650,Semi-Urban,97792.09,0
C-39725,Mayra Constance,M,42,2767.46,Low,Commercial associate,88640.1,2,175,Semi-Urban,138919.25,0
C-47382,Herbert Moats,M,18,3401.29,Low,Commercial associate,158612.53,2,375,Semi-Urban,252792.07,0
C-21557,Sol Bridge,M,39,1911.95,Low,Commercial associate,26123.47,3,912,Rural,28804.36,0
C-43576,Migdalia Torrence,F,57,2477.36,Low,Commercial associate,89904.38,2,169,Semi-Urban,138606.2,0
C-35478,Silvana Jarnigan,F,41,2276.26,Low,Commercial associate,197808.18,2,195,Semi-Urban,316141.49,0
C-43300,Mayra Jilek,M,19,1976.04,Low,Working,62257.17,1,504,Semi-Urban,95895,0
C-41624,Melita Tramel,M,48,2612.18,Low,Working,129703.67,4,854,Semi-Urban,178465.1,0
C-4471,Ilda Mccready,M,19,4242.19,Low,Commercial associate,153305.5,4,693,Urban,177737.13,0
C-16732,Tandra Goertz,F,18,1413.02,Low,Working,60385.34,3,74,Semi-Urban,88816.29,0
C-14444,Adolfo Bridge,F,61,1928.78,Low,Working,110086.46,2,525,Semi-Urban,168909.55,0
C-30924,Joyce Dahmer,F,32,2385.11,Low,Working,116515.47,1,906,Rural,139881.33,0
C-41316,Jani Robards,M,57,1961.24,Low,Commercial associate,84838.19,2,930,Rural,160874.53,0
C-41674,Pauletta Jiggetts,M,19,2260.23,Low,Commercial associate,10560.78,2,518,Semi-Urban,12062.66,0
C-47200,Jeanine Shifflett,M,62,4307.13,Low,Commercial associate,119267.09,2,624,Rural,150187.06,0
C-47194,Veola Hemmings,F,28,3304.33,Low,Working,165518.93,2,215,Rural,200376.82,0
C-20775,Xenia Hanna,M,47,1663.73,Low,Working,92779.22,0,201,Rural,112138.95,0
C-45294,Noriko River,F,23,2101.94,Low,Working,71227.43,2,49,Semi-Urban,132351.91,0
C-44974,Yolonda Dibella,M,50,2649.81,Low,State servant,86840.38,3,227,Urban,122245.95,0
C-41467,Kayleen Burch,F,65,2465.41,High,Pensioner,63938.02,1,827,Semi-Urban,79541.56,0
C-43843,Marilou Wolken,,35,1310.96,Low,Working,117502.29,3,151,Semi-Urban,165208.31,0
C-12870,Delcie Silva,M,52,2474.55,Low,Commercial associate,41679.55,2,893,Rural,64851.16,0
C-8881,Gerard Lemus,M,64,3230.51,Low,Working,42396.43,1,778,Semi-Urban,49272.97,0
C-24546,Lorine Propp,M,18,1300.83,Low,Working,35809.4,1,574,Rural,46056.3,0
C-46141,Marylee Kenley,F,18,2731.91,Low,State servant,164956.61,2,250,Urban,304512.42,0
C-2628,Shawna Cao,F,58,1252.88,Low,Commercial associate,14631.8,1,458,Rural,22191.25,0
C-48836,Bette Spiegel,M,18,2529.82,Low,Commercial associate,45513.03,2,61,Rural,54848.54,0
C-15951,Lucio Culligan,F,21,967.47,Low,Working,116829.37,3,414,Semi-Urban,165682.43,0
C-40459,Brinda Leflore,M,29,1008.13,Low,Working,27775.45,1,248,Rural,50940.56,0
C-31536,Desire Maughan,F,62,3372.47,Low,Commercial associate,77602.35,2,247,Semi-Urban,114331.99,0
C-49560,Samantha Mcmanis,F,18,1625.64,Low,Working,70590.47,3,203,Semi-Urban,97875.09,0
C-49659,Benton Augustyn,M,36,2198.69,Low,Commercial associate,36528.31,1,376,Semi-Urban,46084.98,0
C-47304,Blossom Navarette,M,50,1229.52,Low,Working,28039.13,3,153,Semi-Urban,43823.41,0
C-39720,Shawanda Ragin,M,44,812.7,Low,Working,25099.26,3,239,Semi-Urban,39751.87,0
C-47805,Shona Warman,M,34,2600.03,Low,Working,127855.45,2,523,Semi-Urban,224178.02,0
C-25877,Lida Racey,F,37,1517.94,Low,Working,30167.36,1,888,Semi-Urban,47343.55,0
C-48360,Mason Laughridge,F,18,1397.24,Low,Working,114900.98,3,663,Rural,176417.17,0
C-39173,Franklin Clubb,M,47,2548.61,Low,Working,81327.74,1,615,Rural,132684.31,0
C-32435,Karri Church,M,47,2409.12,Low,Working,78225.47,3,227,Semi-Urban,108966.4,0
C-42530,Lolita Garnica,F,18,1849.96,Low,Working,111423.67,2,752,Semi-Urban,191118.14,0
C-49149,Rosetta Vita,F,50,2888.45,Low,Commercial associate,62704.31,3,617,Semi-Urban,92060.93,0
C-43644,Kristeen Flagg,M,36,1525.84,Low,Working,133414.8,1,518,Rural,245003.92,0
C-49127,Rosia Roger,M,24,2783.51,Low,State servant,105841.61,2,976,Semi-Urban,184252.71,0
C-3575,Ladawn Rodas,F,30,3436.49,Low,Working,24209.33,1,416,Semi-Urban,29274.46,0
C-30385,Rex Abbott,F,18,4012.64,Low,Commercial associate,24314.74,2,212,Semi-Urban,40190.76,0
C-49963,Bert Rio,M,18,663.58,Low,Working,18826.27,2,627,Semi-Urban,28597.83,0
C-46860,Eufemia Ring,F,22,2776.75,Low,Working,185418.97,2,57,Semi-Urban,296763.26,0
C-43192,Danette Liebold,F,22,1273.47,Low,Working,40517.47,1,327,Semi-Urban,69638.86,0
C-26757,Herbert Wetherell,F,26,1590.71,Low,Working,84688.41,1,460,Semi-Urban,96419.24,0
C-41902,Tona Slaugh,F,62,1021.87,High,Pensioner,8676.61,1,973,Semi-Urban,11107.33,0
C-41740,Rosetta Hartgrove,M,27,1670.19,Low,Working,63945.7,4,721,Rural,73170.9,0
C-23790,Carolann Shiner,F,40,1872.65,Low,Commercial associate,18686.17,2,77,Semi-Urban,20702.39,0
C-45928,Bulah Neubauer,F,29,3787.45,Low,Working,119890.17,3,940,Semi-Urban,177924.92,0
C-47654,Dorine Ellenwood,F,58,2468.45,Low,Working,72615.52,1,252,Semi-Urban,135569.16,0
C-41332,Enola Navarette,M,18,1415.62,Low,Working,19029.29,3,59,Semi-Urban,28175.79,0
C-41382,Andra Hemmings,F,62,1881.6,Low,Working,30788.7,2,621,Semi-Urban,58349,0
C-49846,Neoma Garrow,M,18,2071.72,Low,Commercial associate,178953.46,2,567,Semi-Urban,316242.49,0
C-42639,Jena Vasser,F,35,1561.81,Low,Working,91643.48,5,553,Rural,111136.85,0
C-21515,Elke Zayac,M,25,2837.76,Low,Commercial associate,85967.19,2,876,Semi-Urban,120465.52,0
C-41169,Travis Fragale,F,18,2950.19,Low,Working,34109.89,3,639,Rural,42601.13,0
C-44424,Nicki Romaine,M,39,805.37,High,Unemployed,89038.91,3,263,Rural,133729.27,0
C-18065,Gilda Boomhower,F,56,761.01,Low,Working,38594.28,2,412,Semi-Urban,51081.6,0
C-48683,Minerva Neisler,F,52,1049.53,Low,Working,12582.38,1,14,Semi-Urban,18327.08,0
C-47604,Marvella Klann,M,25,2891.44,Low,Working,65394.64,2,973,Semi-Urban,91798.7,0
C-37731,Nana Voisine,F,47,1846.69,Low,Working,48546.1,2,288,Semi-Urban,71242.72,0
C-48890,Danica Shealy,F,46,1318.6,Low,Working,110606.24,5,173,Semi-Urban,132279.74,0
C-41976,Sonya Due,M,57,5278.92,Low,Commercial associate,417580.72,3,165,Semi-Urban,483378.81,0
C-42432,Bryce Gatto,F,38,1975.53,Low,Working,31615.41,1,496,Semi-Urban,51040.87,0
C-49540,Federico Trull,F,37,1193.79,Low,Working,52238.75,2,490,Semi-Urban,83486.46,0
C-49609,Wan Thiry,M,37,1322.62,Low,Working,144197.99,2,468,Semi-Urban,242168.37,0
C-49053,Glenda Linley,M,57,2656.42,Low,Working,67473.31,2,467,Semi-Urban,74518.91,0
C-41848,Gina Hanger,M,42,4202.52,Low,Working,138618.3,2,976,Semi-Urban,225214.44,0
C-39982,Neoma Corum,F,18,2953.28,Low,Commercial associate,68913.02,2,351,Semi-Urban,107106.82,0
C-44312,Lesia Horan,M,53,2844.19,Low,State servant,142568.96,2,979,Semi-Urban,173669.9,0
C-48422,Leonel Byham,M,52,4139.18,Low,State servant,111309.36,1,375,Rural,147330.04,0
C-42258,Lorriane Armes,M,65,939.1,High,Pensioner,92237.15,1,15,Semi-Urban,103765.08,0
C-38396,Keitha Howey,M,41,3484.72,Low,Working,22993.26,1,148,Semi-Urban,29698.04,0
C-47889,Bernadine Conkle,M,60,1401.16,Low,Working,49319.08,2,476,Semi-Urban,91868.54,0
C-40918,Ilda Dudgeon,F,40,1410.12,Low,Commercial associate,68196.72,3,856,Semi-Urban,80375.14,0
C-11378,Humberto Broderson,M,34,3880.39,Low,Working,84870.05,0,991,Semi-Urban,126790.71,0
C-31555,Grady Huggett,M,53,1889.08,Low,Working,108920.59,2,191,Semi-Urban,150088.71,0
C-29268,Bernadine Caudill,F,19,2451.54,Low,Working,62407.39,0,269,Semi-Urban,75910.79,0
C-43121,Su Bernhardt,M,65,2690.01,High,Pensioner,158956.79,3,267,Rural,289045.57,0
C-42820,Bridget Talley,M,18,1058.88,Low,Working,142903.83,3,320,Urban,253454.29,0
C-46841,Jeannette Flewelling,M,37,5638.06,Low,Working,243184.58,3,843,Semi-Urban,293802.23,0
C-49324,Melinda Ponder,F,36,4864.12,Low,Working,120487,1,413,Rural,204628.12,0
C-43772,Annalisa Primeaux,F,32,2459.78,Low,Working,232437.69,1,246,Semi-Urban,400480.67,0
C-47386,Joyce Kelton,F,39,2446.34,Low,Working,49719.39,3,815,Semi-Urban,86368.08,0
C-43806,Mechelle Kowal,M,28,5006.92,Low,Working,25952.43,2,6,Semi-Urban,42556.19,0
C-49113,Earlie Rayburn,F,63,1709.37,Low,Commercial associate,38086.59,1,270,Semi-Urban,59943.69,0
C-42997,Nelly Mesta,M,40,952.39,Low,Working,27615.01,1,600,Semi-Urban,46514.12,0
C-35509,Dean Goodpaster,M,18,5180.67,Low,Working,79978.29,1,913,Semi-Urban,144384.67,0
C-41915,Lesli Chartrand,M,25,2905.47,Low,Working,175795.35,2,697,Semi-Urban,258359.46,0
C-16958,Franklin Ankrom,M,50,1394.23,Low,Working,12518.27,1,503,Semi-Urban,14497.01,0
C-16884,Meghan Seigler,F,37,1212.55,Low,Commercial associate,78886.58,4,445,Semi-Urban,94742.5,0
C-47569,Shaquana Bibbs,F,47,1883.56,Low,Working,72786.97,4,352,Semi-Urban,86677.77,0
C-43017,Kyung Sturdivant,M,42,1699.5,Low,Working,23303.17,2,593,Semi-Urban,34660.28,0
C-49325,Ying Peele,F,34,1856.75,Low,Commercial associate,70462,1,322,Semi-Urban,109602.82,0
C-43879,Donald Swope,M,18,1611.6,Low,Working,115655.1,2,916,Rural,195115.03,0
C-44714,Karlyn Stupka,F,28,1677.9,Low,State servant,115391.83,1,876,Semi-Urban,197493.93,0
C-41471,Teri Chadburn,F,21,1692.13,Low,State servant,78054.9,2,771,Semi-Urban,123283.99,0
C-25435,Giselle Rouse,F,36,1531.69,Low,Working,49321.28,0,703,Semi-Urban,62664.61,0
C-1410,Marquerite Holladay,M,48,632.82,Low,Commercial associate,23062.71,3,213,Semi-Urban,37310.13,0
C-44104,Kyung Right,M,20,3459.26,Low,Working,112886.52,4,340,Semi-Urban,151036.19,0
C-45586,Frederica Colligan,M,23,2053.06,Low,Commercial associate,41436.23,1,631,Urban,50502.91,0
C-19939,Cami Stuck,M,58,2332.27,Low,Commercial associate,41687.7,1,303,Semi-Urban,78871.49,0
C-46730,Mei Bischoff,M,38,3121.92,Low,State servant,123537.12,4,516,Semi-Urban,210642.7,0
C-49434,Paulene Guider,M,58,1716.84,Low,Commercial associate,77653.47,3,807,Semi-Urban,89119.56,0
C-42076,Alan Cantor,F,39,2441.39,Low,Working,125754.44,4,93,Rural,211718.97,0
C-47228,Regenia Silva,M,27,1275.94,Low,Commercial associate,21679.15,2,363,Semi-Urban,38232.15,0
C-42822,Leslie Shadduck,F,45,1916.38,Low,Working,93957.19,1,385,Semi-Urban,144742.7,0
C-48565,Sol Fike,F,46,1540.93,Low,Commercial associate,34214.21,1,878,Semi-Urban,52023.03,0
C-43612,Marylee Nosal,F,19,2451.72,Low,Working,41963.93,3,213,Semi-Urban,50932.86,0
C-46523,Brendan Acheson,F,36,5129.81,Low,Commercial associate,131789.83,3,689,Urban,196774.66,0
C-46370,Brittaney Stancill,M,27,1161.04,Low,Working,33969.3,3,1,Semi-Urban,58322.53,0
C-41775,Leeanne Valenzuela,F,26,4614.18,Low,State servant,280052.72,4,251,Urban,419663.22,0
C-43166,Lucas Rodas,M,62,2405.26,Low,Working,114621.09,2,694,Semi-Urban,145555.18,0
C-37839,Rasheeda Vanderhoof,F,30,1384.1,Low,Working,36465.67,2,367,Semi-Urban,55608.36,0
C-46903,Herma Pridmore,F,59,2455.31,Low,State servant,7014.6,1,658,Semi-Urban,12561.38,0
C-43984,Minerva Haberman,M,63,2340.68,Low,Commercial associate,24299.74,3,49,Semi-Urban,42185.33,0
C-47973,Alayna Talley,M,37,2327.08,Low,Working,62417.12,3,328,Semi-Urban,93797.91,0
C-43312,Shaquana Youmans,M,19,2225.29,Low,State servant,88067.73,4,877,Semi-Urban,143457.75,0
C-41663,Arletha Perryman,F,34,1411.95,Low,Commercial associate,34754.45,2,138,Rural,39221.36,0
C-45761,Blossom Bumbalough,F,47,3850.98,Low,Working,90179.35,4,322,Semi-Urban,170080.32,0
C-48340,Gilda Serafin,F,28,1582.25,Low,Working,88657.26,5,233,Semi-Urban,116570.75,0
C-24720,Albertha Krieg,M,59,1421.79,Low,Working,20692.6,1,959,Rural,27456.95,0
C-41952,Frederick Valenzuela,F,56,4233.88,Low,Commercial associate,43612,2,429,Urban,53873.96,0
C-41590,Francis Bruneau,M,34,2602.39,Low,Working,66193.28,4,329,Semi-Urban,95848.29,0
C-43298,Ozella Cane,M,18,1795.17,Low,Working,118504.34,2,198,Semi-Urban,200811.77,0
C-42962,Ted Saeed,M,32,2417.15,Low,Working,42868.35,1,652,Semi-Urban,49217.72,0
C-44275,Vina Conlan,F,50,1624.09,Low,Working,165332.04,2,291,Semi-Urban,273621.47,0
